"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv2223c"	3809	3630	1093	1416	1922	307	1605	1008	889	914	748	1425
"gene:Rv2224c"	8876	9434	4893	6542	6917	1504	7412	6767	3009	3744	3131	11194
"gene:Rv2225"	2306	2213	1217	1711	4342	951	547	390	814	853	1363	1266
"gene:Rv2226"	1752	1846	563	758	3311	822	605	453	493	633	1121	837
"gene:Rv2227"	273	258	48	59	347	120	175	218	38	43	103	270
"gene:Rv2228c"	1567	1715	156	221	489	149	519	621	165	171	220	475
"gene:Rv2229c"	990	1106	98	133	323	123	355	318	74	109	162	386
"gene:Rv2230c"	1488	1832	400	579	924	225	759	546	181	198	355	760
"gene:Rv2231c"	1205	1237	127	171	529	174	412	329	66	82	151	257
"gene:Rv2231A"	12	8	51	60	39	10	5	5	5	3	22	27
"gene:Rv2231B"	158	200	100	160	214	64	109	58	33	70	89	99
"gene:Rv2232"	863	1060	219	297	1056	501	908	881	193	177	485	871
"gene:Rv2234"	601	726	98	178	694	243	521	434	133	160	291	472
"gene:Rv2235"	2198	2123	372	531	2324	582	1219	942	829	732	631	1725
"gene:Rv2236c"	353	356	245	369	321	97	200	142	90	143	127	200
"gene:Rv2237"	1067	1056	212	266	664	220	505	380	332	317	277	326
"gene:Rv2237A"	1570	1619	180	203	1548	626	970	702	338	347	1280	2448
"gene:Rv2238c"	2140	1975	84	125	798	226	448	418	140	181	400	550
"gene:Rv2239c"	2491	2486	333	380	1446	425	1401	1349	476	491	660	771
"gene:Rv2240c"	1464	1465	134	206	723	326	674	546	62	92	377	481
"gene:Rv2241"	14819	15578	1259	1768	5902	1233	11649	12747	3374	2601	2397	2720
"gene:Rv2242"	2615	2918	347	447	1579	430	1179	1219	671	749	526	3802
"gene:Rv2243"	6467	6292	533	752	22948	12793	2426	1287	197	333	20323	13925
"gene:Rv2244"	13404	11811	784	993	27223	6774	4413	3159	228	457	13162	10810
"gene:Rv2245"	39059	35860	1918	2492	45078	10230	13313	9377	1103	2113	34708	27958
"gene:Rv2246"	28753	24581	1016	1296	20393	3783	9281	6915	1194	1906	16328	14781
"gene:Rv2247"	31039	26436	1899	2770	21349	3638	13352	11512	3044	3605	16714	17021
"gene:Rv2248"	2671	2447	221	294	1548	173	531	664	174	240	477	984
"gene:Rv2249c"	551	600	622	942	384	78	221	180	144	215	480	1077
"gene:Rv2250c"	130	129	253	393	208	68	99	107	34	45	207	518
"gene:Rv2250A"	122	151	23	17	191	56	60	35	10	9	273	385
"gene:Rv2251"	1396	1355	71	123	777	247	309	241	45	62	1931	2573
"gene:Rv2252"	868	868	73	65	474	132	249	261	74	44	1027	1032
"gene:Rv2253"	219	191	38	63	66	30	85	68	23	33	84	102
"gene:Rv2254c"	228	195	1033	1472	556	161	100	80	81	104	219	213
"gene:Rv2255c"	1044	967	936	1343	1813	466	777	504	186	262	651	627
"gene:Rv2256c"	12298	12183	7977	10448	21299	7236	15678	11112	3428	4009	11365	6557
"gene:Rv2257c"	1661	1819	104	177	367	64	663	511	108	242	88	239
"gene:Rv2258c"	3425	3256	315	413	897	196	1603	1383	290	451	249	482
"gene:Rv2259"	4589	4898	446	583	1495	364	3274	3002	605	711	412	1138
"gene:Rv2260"	2285	2376	244	324	785	172	1834	1674	420	416	295	496
"gene:Rv2261c"	147	157	88	122	128	37	105	72	49	66	117	118
"gene:Rv2262c"	381	406	289	384	335	108	377	271	120	150	204	273
"gene:Rv2263"	1434	1421	301	428	1743	928	1310	1283	472	555	803	957
"gene:Rv2264c"	959	958	643	881	2326	1233	511	297	344	423	684	1828
"gene:Rv2265"	224	205	157	228	242	81	65	57	29	44	101	159
"gene:Rv2266"	1403	1480	2474	3154	2398	617	2756	2562	3314	2346	1097	1962
"gene:Rv2267c"	227	191	31	34	421	67	177	222	33	34	45	45
"gene:Rv2268c"	287	291	57	46	870	243	194	146	40	38	95	90
"gene:Rv2269c"	14	12	9	14	80	7	5	4	5	2	7	11
"gene:Rv2270"	73	84	142	207	247	227	28	18	30	28	53	115
"gene:Rv2271"	962	838	106	142	523	167	358	437	74	90	102	144
"gene:Rv2272"	939	870	254	294	659	160	357	425	186	170	138	220
"gene:Rv2273"	169	181	50	80	66	22	41	46	22	20	20	36
"gene:Rv2274c"	83	89	33	53	98	23	11	20	18	25	13	46
"gene:Rv2274A"	74	52	19	31	44	11	28	14	14	18	11	14
"gene:Rv2275"	2058	1809	136	184	575	133	125	121	69	67	80	157
"gene:Rv2276"	1882	1622	103	124	362	92	191	199	64	61	79	114
"gene:Rv2277c"	25	12	39	53	37	13	11	3	8	4	10	13
"gene:Rv2278"	97	117	133	178	116	40	44	52	16	23	41	90
"gene:Rv2279"	123	131	374	527	121	47	41	37	16	20	48	79
"gene:Rv2280"	4529	4899	611	841	9058	5347	7681	8064	1024	952	2177	1429
"gene:Rv2281"	962	982	196	248	1173	460	744	825	254	215	166	323
"gene:Rv2282c"	342	276	136	203	247	89	75	50	52	46	86	126
"gene:Rv2283"	8	8	6	7	8	3	4	3	3	3	2	2
"gene:Rv2284"	1831	2101	634	948	1526	458	2003	2118	847	512	410	969
"gene:Rv2285"	1744	1845	569	762	1858	526	1433	1504	503	428	911	1648
"gene:Rv2286c"	452	397	170	213	707	203	247	232	143	105	210	458
"gene:Rv2287"	658	683	267	394	626	199	404	363	152	127	142	352
"gene:Rv2288"	430	491	82	105	437	140	417	501	118	138	60	140
"gene:Rv2289"	2147	2070	212	259	1367	386	1182	1347	405	472	223	402
"gene:Rv2290"	2727	2628	405	526	3349	1196	1491	1295	720	694	604	707
"gene:Rv2291"	4127	4154	995	1314	5347	1507	2576	2510	2182	1869	1044	1836
"gene:Rv2292c"	114	111	22	36	94	25	27	22	9	10	19	33
"gene:Rv2293c"	535	507	96	107	623	94	340	220	78	80	157	143
"gene:Rv2294"	655	672	160	236	663	194	233	206	31	41	164	286
"gene:Rv2295"	2123	1870	3298	4016	3335	1789	732	584	797	1009	1703	1460
"gene:Rv2296"	2181	1954	3847	5119	2851	1254	1197	945	592	839	1469	1454
"gene:Rv2297"	951	959	773	1019	1002	426	480	421	251	359	616	741
"gene:Rv2298"	1961	1991	2048	2780	1657	475	1212	1061	897	916	638	1377
"gene:Rv2299c"	3149	3171	824	1017	4015	1100	1318	1145	567	559	1159	1828
"gene:Rv2300c"	325	278	186	280	610	271	121	100	30	29	242	215
"gene:Rv2301"	1262	1338	359	446	2333	988	789	749	219	256	1351	1517
"gene:Rv2302"	1505	1732	566	862	3370	876	2242	2259	1293	1041	1873	3666
"gene:Rv2303c"	183	187	245	358	473	185	208	179	129	106	122	269
"gene:Rv2304c"	101	111	129	151	317	138	165	149	118	82	108	187
"gene:Rv2305"	674	698	388	550	507	105	495	426	111	118	183	288
"gene:Rv2306A"	142	138	63	108	83	18	113	108	153	110	33	62
"gene:Rv2306B"	50	57	22	53	33	8	25	14	8	10	9	19
"gene:Rv2307c"	794	852	962	1411	1417	832	364	263	145	227	546	1757
"gene:Rv2307A"	83	95	80	97	364	94	49	28	46	65	63	225
"gene:Rv2307B"	147	160	152	200	541	151	127	109	80	94	145	336
"gene:Rv2307D"	662	672	236	301	1111	433	323	182	198	322	405	952
"gene:Rv2308"	259	324	167	218	416	125	170	97	66	106	144	733
"gene:Rv2309c"	1157	1146	166	242	995	437	984	1142	100	118	399	406
"gene:Rv2309A"	26	14	31	41	66	12	10	11	2	8	19	36
"gene:Rv2310"	5	17	19	32	24	7	4	4	3	5	17	22
"gene:Rv2311"	108	104	32	32	66	9	124	136	26	34	10	23
"gene:Rv2312"	104	118	112	156	376	156	147	153	42	69	72	125
"gene:Rv2313c"	1526	1667	307	373	1950	724	712	589	365	459	1155	1841
"gene:Rv2314c"	4547	4449	819	1187	3106	1074	3030	2429	954	1051	1064	2029
"gene:Rv2315c"	3363	3429	463	624	2580	710	2609	1855	457	493	840	1462
"gene:Rv2316"	120	147	68	62	93	20	72	46	7	14	23	29
"gene:Rv2317"	99	104	10	26	39	4	29	16	4	11	14	18
"gene:Rv2318"	253	266	339	414	430	258	183	177	157	105	230	272
"gene:Rv2319c"	370	415	56	78	892	136	167	138	49	51	295	513
"gene:Rv2320c"	613	629	89	113	1459	282	174	135	43	52	590	680
"gene:Rv2321c"	178	179	36	74	527	125	63	47	31	36	252	300
"gene:Rv2322c"	298	318	169	184	1303	330	201	186	235	167	651	817
"gene:Rv2323c"	362	394	190	254	2021	563	253	209	30	55	1363	1529
"gene:Rv2324"	307	313	112	155	2045	418	117	107	24	41	2353	2987
"gene:Rv2325c"	5167	5449	665	999	2758	528	4136	3105	1889	1665	1114	2230
"gene:Rv2326c"	13499	14208	1877	2702	8842	2246	8293	6195	3016	2750	3979	7734
"gene:Rv2327"	4109	4265	1090	1497	2154	655	1645	1071	916	839	1852	4119
"gene:Rv2328"	1208	1046	387	582	2574	699	171	138	112	132	480	825
"gene:Rv2329c"	4180	4106	150	200	9900	3381	1272	906	269	310	280	1305
"gene:Rv2330c"	153	210	73	90	301	209	98	117	54	39	280	236
"gene:Rv2331"	965	931	282	316	1338	144	323	143	360	428	41	337
"gene:Rv2331A"	579	534	132	168	556	73	251	193	192	296	44	215
"gene:Rv2332"	976	872	1985	2442	2619	712	394	376	180	245	679	1638
"gene:Rv2333c"	741	770	511	587	2284	456	661	574	340	386	772	1302
"gene:Rv2334"	7642	6878	810	1022	1770	546	1277	857	331	778	407	1387
"gene:Rv2335"	3623	3655	312	499	632	176	847	491	150	339	224	602
"gene:Rv2336"	1309	1110	201	304	875	281	418	298	49	81	297	297
"gene:Rv2337c"	1249	1317	392	540	1516	433	565	495	114	171	517	923
"gene:Rv2338c"	822	761	294	336	1295	615	347	284	32	44	455	535
"gene:Rv2339"	3889	3809	1041	1216	3264	1057	966	773	600	755	825	1920
"gene:Rv2340c"	1916	1985	1297	1720	5184	1911	2660	2218	1679	1575	2387	2320
"gene:Rv2341"	39	57	131	206	107	47	32	44	34	43	31	46
"gene:Rv2342"	1205	1449	1051	1499	1452	362	1333	1191	687	831	477	1245
"gene:Rv2343c"	4189	4121	393	524	1835	469	2802	2191	2271	1663	771	1463
"gene:Rv2344c"	2722	2726	403	503	1875	788	1178	853	285	387	782	1442
"gene:Rv2345"	4395	4855	1443	2024	4394	874	4046	3536	1615	1966	1576	4584
"gene:Rv2346c"	5941	6173	593	915	10877	1263	6920	9394	1281	1168	2943	1765
"gene:Rv2347c"	4830	5128	539	673	14279	2033	7220	9619	1009	851	3239	1925
"gene:Rv2348c"	2777	2651	370	413	13056	2824	3269	3895	568	451	3078	1099
"gene:Rv2349c"	1876	1810	100	143	679	169	1422	1134	209	201	142	154
"gene:Rv2350c"	1951	1785	129	134	758	197	1022	524	26	45	95	171
"gene:Rv2351c"	581	599	98	118	760	361	261	161	18	20	70	152
"gene:Rv2352c"	456	465	169	254	2374	274	592	994	169	171	436	243
"gene:Rv2353c"	6	2	125	155	163	48	4	4	5	19	18	43
"gene:Rv2354"	76	99	112	185	93	31	45	46	17	14	28	86
"gene:Rv2355"	111	122	403	521	132	60	51	43	20	19	34	72
"gene:Rv2356c"	1763	1772	267	382	2082	658	1510	851	170	233	311	470
"gene:Rv2357c"	822	893	394	609	1298	428	543	385	84	142	584	815
"gene:Rv2358"	406	391	1261	1557	2862	1678	2359	2401	863	956	3393	4316
"gene:Rv2359"	244	236	568	669	1503	773	1125	752	464	484	2365	2717
"gene:Rv2360c"	1219	1340	250	348	662	281	512	347	221	193	291	895
"gene:Rv2361c"	1495	1434	405	586	1495	699	1019	896	401	329	517	624
"gene:Rv2362c"	1493	1522	634	960	2030	641	1979	1358	496	437	684	851
"gene:Rv2363"	662	769	647	894	691	232	289	182	99	170	130	332
"gene:Rv2364c"	3397	3422	785	1107	1360	482	823	604	515	509	789	1519
"gene:Rv2365c"	977	1050	237	320	434	207	272	173	161	131	273	446
"gene:Rv2366c"	6240	5603	1118	1408	2382	1127	1001	679	699	706	1316	2458
"gene:Rv2367c"	2749	2659	490	662	1389	687	602	475	437	471	753	1100
"gene:Rv2368c"	6473	6897	2044	2595	4823	2940	1969	1758	1580	1463	3231	2825
"gene:Rv2369c"	40	44	57	61	59	45	43	26	18	20	58	65
"gene:Rv2370c"	186	166	363	565	533	309	60	45	43	76	404	343
"gene:Rv2371"	159	154	89	131	307	324	114	103	37	47	162	264
"gene:Rv2372c"	2466	2700	1514	2184	4321	1834	1927	1823	1712	1447	2742	5858
"gene:Rv2373c"	6898	6847	2898	3671	12639	6695	4017	3022	3607	3132	7853	14371
"gene:Rv2374c"	6405	6498	3090	3715	9038	7588	5372	4511	1749	1689	3862	9009
"gene:Rv2375"	879	917	157	207	777	277	500	438	227	274	596	587
"gene:Rv2376c"	10991	10816	2046	2602	4536	632	6058	3822	845	1486	489	1688
"gene:Rv2377c"	151	119	31	37	52	11	106	117	21	24	9	186
"gene:Rv2378c"	798	793	220	288	312	90	148	184	142	144	72	603
"gene:Rv2379c"	3548	3632	1524	2031	1807	918	895	904	897	843	580	3752
"gene:Rv2380c"	3120	3281	3554	4712	1580	541	575	592	1184	1121	500	5421
"gene:Rv2381c"	600	713	542	783	882	71	200	159	258	442	94	4292
"gene:Rv2382c"	214	234	390	500	500	70	667	388	144	216	46	2296
"gene:Rv2383c"	609	468	2619	3518	3282	527	235	184	676	1734	207	9352
"gene:Rv2384"	91	123	105	129	328	32	35	27	19	36	28	506
"gene:Rv2385"	144	146	55	65	274	71	75	67	55	54	118	215
"gene:Rv2386c"	115	109	1028	1289	1487	156	27	10	50	114	107	1814
"gene:Rv2387"	1143	1035	190	266	1365	310	390	364	100	178	303	560
"gene:Rv2388c"	3069	2953	1143	1620	1939	920	1714	1181	829	969	813	1917
"gene:Rv2389c"	1179	1185	339	425	525	332	1878	1262	430	352	276	460
"gene:Rv2390c"	1667	2010	262	341	395	234	1353	772	91	84	269	147
"gene:Rv2391"	14998	13960	5162	7352	12213	12422	18981	10752	6897	5857	16698	59696
"gene:Rv2392"	3606	3516	1355	1823	2325	1289	6659	4444	1622	1417	3683	7103
"gene:Rv2393"	2430	2372	881	1218	1275	566	4274	3425	1593	1235	2461	4018
"gene:Rv2394"	5576	5189	1187	1602	2652	796	4141	4072	2697	1913	1715	3713
"gene:Rv2395"	2838	2824	573	778	1726	476	994	833	604	578	491	1233
"gene:Rv2395A"	34358	33981	30378	44917	104943	24431	54943	33628	75158	57458	14499	57653
"gene:Rv2395B"	4877	4256	6888	10092	16887	4255	4771	3365	13447	11341	2103	7370
"gene:Rv2396"	11592	11312	10152	15107	21207	5783	10385	7749	21941	22984	3804	10215
"gene:Rv2397c"	1415	1380	252	350	1062	377	863	533	188	199	2125	2883
"gene:Rv2398c"	784	677	135	185	802	391	230	129	38	57	1308	1951
"gene:Rv2399c"	814	802	223	336	1124	684	234	121	54	86	1311	2115
"gene:Rv2400c"	2070	1690	376	511	3177	1418	383	240	78	143	1481	2541
"gene:Rv2401"	23	28	48	51	52	13	19	11	14	13	16	28
"gene:Rv2401A"	201	202	73	89	240	142	103	65	56	61	185	184
"gene:Rv2402"	2395	2366	619	883	2496	628	1666	1445	647	696	1530	1907
"gene:Rv2403c"	923	986	170	232	594	144	396	297	119	134	202	301
"gene:Rv2404c"	1977	1980	744	1025	2202	665	639	594	320	436	841	893
"gene:Rv2405"	2318	2510	787	1021	2810	550	2749	2344	2090	1458	1324	3124
"gene:Rv2406c"	3227	2947	2901	3765	3619	1070	5036	4670	3995	3591	1460	2300
"gene:Rv2407"	154	173	84	135	431	85	162	150	55	42	105	131
"gene:Rv2408"	18	25	39	47	52	54	9	11	8	20	14	17
"gene:Rv2409c"	1750	1693	216	282	1455	326	909	795	338	396	582	940
"gene:Rv2410c"	1416	1486	236	336	1915	375	801	754	248	329	791	1179
"gene:Rv2411c"	3162	3225	642	903	6212	1863	1602	1273	595	679	2272	3589
"gene:Rv2412"	2761	2640	637	769	5448	1725	924	439	118	236	1791	1937
"gene:Rv2413c"	2050	2449	741	1015	3568	1264	1193	796	412	677	1187	852
"gene:Rv2414c"	1587	1729	1067	1500	2265	618	1413	1196	330	544	439	1104
"gene:Rv2415c"	198	181	213	266	346	133	90	54	38	62	77	116
"gene:Rv2416c"	400	369	349	434	913	261	178	169	91	118	297	316
"gene:Rv2417c"	3400	3362	666	884	1057	448	1157	1030	857	470	595	1289
"gene:Rv2418c"	1497	1701	254	299	802	254	619	658	233	183	386	825
"gene:Rv2419c"	2472	2731	387	463	1495	530	868	632	208	260	736	1843
"gene:Rv2420c"	600	595	88	120	481	202	126	71	31	44	246	571
"gene:Rv2421c"	1138	1343	348	447	2453	1002	522	275	192	201	748	1718
"gene:Rv2422"	10	6	65	95	34	16	10	4	4	9	9	18
"gene:Rv2423"	242	189	113	164	847	175	113	81	36	51	207	624
"gene:Rv2424c"	385	340	135	198	183	55	96	90	65	82	55	130
"gene:Rv2425c"	2515	2635	428	623	921	170	1906	1671	891	819	404	447
"gene:Rv2426c"	1836	1821	430	502	808	135	1483	1367	606	628	300	390
"gene:Rv2427c"	5447	5360	1214	1627	2619	567	3521	2199	1261	1174	999	1235
"gene:Rv2428"	237	346	76	82	2266	1151	99	106	16	23	818	384
"gene:Rv2429"	389	480	67	99	1667	755	115	87	54	24	737	476
"gene:Rv2430c"	4993	4326	2062	3044	3389	1361	800	502	948	1327	1511	1138
"gene:Rv2431c"	1315	1048	992	1273	2121	1144	170	114	323	417	794	627
"gene:Rv2432c"	174	165	327	528	615	222	52	34	148	177	127	113
"gene:Rv2433c"	92	100	49	71	47	10	32	24	26	14	18	18
"gene:Rv2434c"	579	545	360	572	235	41	188	155	46	75	86	134
"gene:Rv2435c"	817	816	616	919	538	135	337	335	99	101	193	244
"gene:Rv2436"	656	708	262	371	631	170	326	252	254	169	262	423
"gene:Rv2437"	145	118	37	43	61	27	37	22	20	17	35	90
"gene:Rv2438c"	6321	6585	1940	2931	5643	1907	5266	4447	2120	1716	2144	2183
"gene:Rv2438A"	2	2	45	46	9	13	1	1	2	5	7	4
"gene:Rv2439c"	1989	1979	1579	2444	1014	312	3133	2539	554	506	536	1125
"gene:Rv2440c"	3008	2791	2251	3184	3374	1185	3175	2571	637	727	1290	2096
"gene:Rv2441c"	1972	2057	668	960	3467	1227	1711	1671	395	511	1500	1710
"gene:Rv2442c"	2466	2424	648	793	4935	2074	1250	1088	353	444	1539	2021
"gene:Rv2443"	1270	1281	1651	2286	1857	729	939	793	494	520	892	943
"gene:Rv2444c"	44727	39891	49391	64955	30007	13301	22185	15583	20672	19155	14632	23414
"gene:Rv2445c"	1883	1763	77	98	1579	529	491	354	75	145	444	729
"gene:Rv2446c"	532	619	20	39	272	48	208	203	59	43	46	120
"gene:Rv2447c"	4358	4560	204	297	1967	374	1704	1507	485	485	438	754
"gene:Rv2448c"	6324	6414	563	763	5839	1958	2556	2085	904	815	1330	1997
"gene:Rv2449c"	3779	5244	453	680	4680	1633	4367	4207	2721	1772	2702	2397
"gene:Rv2450c"	510	543	303	391	1977	239	35	22	11	10	102	1361
"gene:Rv2451"	36	64	32	45	763	286	19	7	1	14	134	156
"gene:Rv2452c"	124	114	55	53	293	74	14	8	4	8	70	103
"gene:Rv2453c"	1257	1611	172	204	2810	733	467	292	334	238	1745	2438
"gene:Rv2454c"	5071	6480	761	1100	14331	3935	3109	2464	1864	1743	7525	9650
"gene:Rv2455c"	8680	9938	2353	3175	32517	13133	8971	7606	3259	2739	16125	20543
"gene:Rv2456c"	2564	2341	521	720	1336	352	1135	741	296	464	335	690
"gene:Rv2457c"	26840	26448	4815	6634	18981	4595	27110	23152	7560	8496	6558	12349
"gene:Rv2458"	417	432	146	185	597	156	362	246	139	190	230	815
"gene:Rv2459"	2659	2504	192	259	2592	1153	2231	1545	288	345	1723	1611
"gene:Rv2460c"	7415	7825	4400	5926	11069	1733	7713	7353	3582	3898	7782	11077
"gene:Rv2461c"	5246	5419	3638	5023	10117	2117	7492	7304	2385	2337	7973	10911
"gene:Rv2462c"	9483	9050	3320	4478	7832	2385	3403	2539	2206	2511	2156	2696
"gene:Rv2463"	7189	6812	485	587	4838	638	2968	1797	820	1208	796	1993
"gene:Rv2464c"	1101	1139	2595	3737	967	244	405	211	123	146	566	946
"gene:Rv2465c"	984	1064	2893	4097	1771	551	544	390	276	331	1737	1889
"gene:Rv2466c"	217	210	5436	6897	8965	4876	137	111	100	103	10136	7289
"gene:Rv2467"	5311	5729	462	629	3500	814	2170	1842	552	584	1266	3496
"gene:Rv2468c"	3195	3420	420	633	2221	718	1890	1537	457	663	1084	1409
"gene:Rv2468A"	679	696	60	80	479	207	257	276	51	72	185	280
"gene:Rv2469c"	709	722	228	252	1245	590	550	337	146	211	756	1041
"gene:Rv2470"	1610	1667	600	675	1933	953	1078	974	532	483	787	1127
"gene:Rv2471"	4021	3829	653	842	2286	1050	1996	1383	682	601	1006	2499
"gene:Rv2472"	396	372	358	398	1850	735	390	237	437	300	344	454
"gene:Rv2473"	473	415	345	494	568	231	209	165	79	95	241	338
"gene:Rv2474c"	2003	2064	70	96	498	126	261	298	128	185	125	444
"gene:Rv2475c"	2098	2214	91	89	606	154	568	601	282	296	145	545
"gene:Rv2476c"	25046	26686	1814	2591	10869	4165	11702	12393	4853	4772	3025	9029
"gene:Rv2477c"	8855	8515	805	1109	5259	1494	3030	2263	651	840	1213	2606
"gene:Rv2478c"	236	262	120	126	298	68	90	57	53	88	65	164
"gene:Rv2479c"	109	124	352	537	129	35	54	44	17	33	29	88
"gene:Rv2480c"	89	85	150	170	88	32	56	43	11	12	35	72
"gene:Rv2481c"	82	81	26	45	113	22	26	33	43	39	15	51
"gene:Rv2482c"	5552	5723	655	769	5628	1119	3174	3307	2564	1696	1380	4137
"gene:Rv2483c"	3545	3712	586	841	5507	1801	2931	3101	3051	1822	1570	4645
"gene:Rv2484c"	5075	5161	1373	1991	9730	4185	5754	5459	4276	2421	3332	7949
"gene:Rv2485c"	1955	1832	348	489	957	327	3005	2091	220	404	562	191
"gene:Rv2486"	1515	1579	622	754	2455	901	591	464	567	495	843	1011
"gene:Rv2487c"	210	217	334	493	164	46	142	148	44	55	83	151
"gene:Rv2488c"	1176	1319	1392	1728	1462	887	814	640	384	496	698	1493
"gene:Rv2489c"	17	35	53	74	104	35	16	13	3	13	46	51
"gene:Rv2490c"	333	457	660	999	378	90	311	391	119	194	197	312
"gene:Rv2491"	47	53	52	52	165	58	32	17	6	14	18	20
"gene:Rv2492"	128	110	66	78	448	99	49	48	28	29	52	85
"gene:Rv2493"	671	624	160	228	624	256	465	398	97	116	322	439
"gene:Rv2494"	708	617	103	110	350	198	123	116	66	81	280	319
"gene:Rv2495c"	6548	6565	5010	6920	14426	2729	4499	3526	8416	5580	2545	10255
"gene:Rv2496c"	4786	4542	5601	7568	16098	3613	3595	3149	6665	5055	2856	9471
"gene:Rv2497c"	5141	4511	8854	12035	22066	6753	5253	5239	13031	9885	4674	17333
"gene:Rv2498c"	1646	1700	1293	1656	3816	922	888	960	2160	1228	861	3129
"gene:Rv2499c"	772	745	607	806	1819	548	319	374	1151	721	336	997
"gene:Rv2500c"	3423	3491	3511	4330	7999	2356	2482	3264	5182	2901	1891	4059
"gene:Rv2501c"	2739	2896	4471	5434	8317	5633	1764	1851	4328	3470	3674	8277
"gene:Rv2502c"	2667	2741	1682	2326	5531	1507	1232	1225	1530	1823	3207	4092
"gene:Rv2503c"	910	983	1005	1418	3534	1195	715	624	671	720	2385	2359
"gene:Rv2504c"	1440	1636	2346	3391	6849	3156	998	924	912	1054	5085	4439
"gene:Rv2505c"	411	408	330	452	964	479	164	107	89	118	733	328
"gene:Rv2506"	822	971	538	645	1841	919	456	353	176	240	972	1170
"gene:Rv2507"	2760	3038	678	1017	2790	632	2856	2642	1662	1183	1249	3879
"gene:Rv2508c"	880	893	155	294	396	73	399	290	103	159	111	217
"gene:Rv2509"	3481	3622	590	853	1359	358	2013	1706	415	514	472	739
"gene:Rv2510c"	1152	1126	460	758	474	152	386	315	76	136	170	302
"gene:Rv2511"	850	851	163	202	930	313	431	359	110	127	364	657
"gene:Rv2512c"	203	213	749	1033	269	121	22	23	35	28	100	235
"gene:Rv2513"	2062	1876	1659	2317	2043	1042	467	320	385	517	602	1043
"gene:Rv2514c"	124	105	541	760	177	60	51	40	65	84	201	161
"gene:Rv2515c"	407	365	3918	5642	1301	585	251	243	430	540	3590	1504
"gene:Rv2516c"	871	694	4552	5843	5762	5545	652	650	1379	1243	25764	7962
"gene:Rv2517c"	348	275	2246	2803	3344	2967	286	236	527	369	8469	3393
"gene:Rv2518c"	2131	2110	539	765	15046	6496	1022	596	291	274	3855	3281
"gene:Rv2519"	4791	4465	3072	4003	8075	4466	1856	1261	1913	1711	3160	4722
"gene:Rv2520c"	114	114	46	54	246	106	60	64	16	12	63	51
"gene:Rv2521"	1862	2103	646	901	1855	810	1876	2169	297	257	661	1170
"gene:Rv2522c"	1486	1625	335	469	752	175	1241	815	177	353	214	505
"gene:Rv2523c"	1484	1351	321	445	778	97	786	658	188	850	91	696
"gene:Rv2524c"	75477	69625	10042	14117	111395	39855	31383	25703	13523	57361	29937	41283
"gene:Rv2525c"	2129	1762	374	565	1315	262	1188	726	143	237	446	374
"gene:Rv2526"	464	451	147	139	585	265	473	507	78	47	312	583
"gene:Rv2527"	531	556	94	125	594	183	352	312	78	85	323	579
"gene:Rv2528c"	84	94	451	587	94	27	35	38	13	19	24	83
"gene:Rv2529"	254	215	75	123	215	71	81	59	31	49	67	78
"gene:Rv2530c"	806	731	367	479	280	43	205	178	52	75	111	172
"gene:Rv2530A"	536	478	117	153	253	43	132	142	54	81	70	140
"gene:Rv2531c"	5595	4958	2309	3486	4314	1219	2681	2293	849	1021	1380	2156
"gene:Rv2532c"	1349	1401	458	690	890	248	398	282	157	214	305	642
"gene:Rv2533c"	3060	2861	1027	1581	2273	608	970	702	531	578	807	1371
"gene:Rv2534c"	3371	3120	1290	1614	4376	1191	1801	1612	662	746	1065	1757
"gene:Rv2535c"	4300	4707	2096	3172	4195	1208	2779	2162	980	1125	1933	3261
"gene:Rv2536"	2227	2205	289	377	1492	485	957	908	232	354	740	621
"gene:Rv2537c"	1366	1310	1323	1914	605	190	867	771	337	501	295	518
"gene:Rv2538c"	3850	3897	2672	3837	1797	559	1555	1280	777	948	985	1829
"gene:Rv2539c"	2061	1981	1933	2779	1303	432	1179	940	941	931	776	1144
"gene:Rv2540c"	8197	8189	8196	12281	7000	2591	6724	4712	3054	3572	4097	6307
"gene:Rv2541"	297	348	97	121	184	54	101	92	37	57	77	234
"gene:Rv2542"	1106	1136	127	162	688	193	1244	1023	66	104	240	543
"gene:Rv2543"	112	79	29	47	48	8	24	17	11	6	9	47
"gene:Rv2544"	87	74	12	20	29	6	8	3	1	2	6	28
"gene:Rv2545"	141	122	28	39	74	23	20	26	7	17	33	75
"gene:Rv2546"	31	36	12	26	41	9	16	6	8	7	19	27
"gene:Rv2547"	343	317	182	218	290	68	119	110	45	73	228	514
"gene:Rv2548"	271	263	123	166	183	55	36	28	22	38	200	311
"gene:Rv2548A"	1525	1350	3903	5376	2859	1306	452	344	387	537	1166	1901
"gene:Rv2549c"	358	365	3816	5146	203	74	94	157	65	97	111	399
"gene:Rv2550c"	220	247	3491	4661	193	55	186	161	55	64	65	359
"gene:Rv2551c"	918	899	4792	7333	346	89	606	440	112	110	135	884
"gene:Rv2552c"	3381	3410	13557	20042	1103	252	1120	805	422	420	396	2355
